year,country_name,marker,value,country_code,units
2013,Spain,all,192414876.0,ESP,USD current
2013,Sweden,all,771635180.0,SWE,USD current
2013,Switzerland,all,613551880.0,CHE,USD current
2013,United Arab Emirates,all,574045008.0,ARE,USD current
2013,United Kingdom,all,1671452000.0,GBR,USD current
2013,United States,all,2536570290.0,USA,USD current
2014,Australia,all,475553346.0,AUS,USD current
2014,Austria,all,117190336.0,AUT,USD current
2014,Azerbaijan,all,313645.1,AZE,USD current
2014,Belgium,all,495135700.0,BEL,USD current
2014,Canada,all,284722658.0,CAN,USD current
2014,Czechia,all,10864418.686,CZE,USD current
2014,Denmark,all,541662380.0,DNK,USD current
2014,EU Institutions (excl. EIB),all,1816509500.0,EUI,USD current
2014,Estonia,all,752315.94,EST,USD current
2014,Finland,all,216453278.0,FIN,USD current
2014,France,all,3339349980.0,FRA,USD current
2014,Germany,all,7796556100.0,DEU,USD current
2014,Greece,all,361371.538,GRC,USD current
2014,Hungary,all,4599564.5,HUN,USD current
2014,Iceland,all,11279705.9,ISL,USD current
2014,Ireland,all,95474790.0,IRL,USD current
2014,Italy,all,254199422.0,ITA,USD current
2014,Japan,all,7313473570.0,JPN,USD current
2014,Kazakhstan,all,152322.88,KAZ,USD current
2014,Korea,all,299959928.0,KOR,USD current
2014,Kuwait,all,8835019.0,KWT,USD current
2014,Lithuania,all,209964.97,LTU,USD current
2014,Luxembourg,all,44978711.5,LUX,USD current
2014,Netherlands,all,514774164.0,NLD,USD current
2014,New Zealand,all,97438025.5,NZL,USD current
2014,Norway,all,1394719600.0,NOR,USD current
2014,Poland,all,5890668.2,POL,USD current
2014,Portugal,all,14953284.5,PRT,USD current
2014,Romania,all,1399039.15,ROU,USD current
2014,Slovak Republic,all,1051806.4,SVK,USD current
2014,Slovenia,all,2737754.74,SVN,USD current
2014,Spain,all,254200512.0,ESP,USD current
2014,Sweden,all,1081861140.0,SWE,USD current
2014,Switzerland,all,572553670.0,CHE,USD current
2014,United Arab Emirates,all,260436426.0,ARE,USD current
2014,United Kingdom,all,2114828750.0,GBR,USD current
2014,United States,all,2142482460.0,USA,USD current
2015,Australia,all,449973120.0,AUS,USD current
2015,Austria,all,117972438.0,AUT,USD current
2015,Azerbaijan,all,233685.16,AZE,USD current
2015,Belgium,all,365394630.0,BEL,USD current
2015,Bulgaria,all,243876.8,BGR,USD current
2015,Canada,all,483636596.0,CAN,USD current
2015,Cyprus,all,54554.0,CYP,USD current
2015,Czechia,all,10804250.0,CZE,USD current
2015,Denmark,all,280344156.0,DNK,USD current
2015,EU Institutions (excl. EIB),all,3191873957.25,EUI,USD current
2015,Estonia,all,1362709.4,EST,USD current
2015,Finland,all,163539878.0,FIN,USD current
2015,France,all,4020407630.0,FRA,USD current
2015,Germany,all,5629362020.0,DEU,USD current
2015,Greece,all,318340.55,GRC,USD current
2015,Hungary,all,3606056.5,HUN,USD current
2015,Iceland,all,10333682.8,ISL,USD current
2015,Ireland,all,75970725.0,IRL,USD current
2015,Israel,all,2277122.8,ISR,USD current
2015,Italy,all,404235398.0,ITA,USD current
2015,Japan,all,9745345870.0,JPN,USD current
2015,Kazakhstan,all,266624.12,KAZ,USD current
2015,Korea,all,385743240.0,KOR,USD current
2015,Latvia,all,349968.7,LVA,USD current
2015,Lithuania,all,1094256.5960000001,LTU,USD current
2015,Luxembourg,all,36907703.5,LUX,USD current
2015,Malta,all,323371.44,MLT,USD current
2015,Netherlands,all,1124085420.0,NLD,USD current
2015,New Zealand,all,52748187.0,NZL,USD current
2015,Norway,all,911504306.0,NOR,USD current
2015,Poland,all,8904321.39,POL,USD current
2015,Portugal,all,22393217.55,PRT,USD current
2015,Romania,all,2335129.0,ROU,USD current
2015,Russia,all,26577392.0,RUS,USD current
2015,Saudi Arabia,all,18583508.0,SAU,USD current
2015,Slovak Republic,all,2349700.4,SVK,USD current
2015,Slovenia,all,2875401.366,SVN,USD current
2015,Spain,all,75456802.0,ESP,USD current
2015,Sweden,all,1038953230.0,SWE,USD current
2015,Switzerland,all,363103936.0,CHE,USD current
2015,Thailand,all,310606.75,THA,USD current
2015,Türkiye,all,5506493.5,TUR,USD current
2015,United Arab Emirates,all,137702551.0,ARE,USD current
2015,United Kingdom,all,3417216140.0,GBR,USD current
2015,United States,all,1761292040.0,USA,USD current
2016,Australia,all,573930224.0,AUS,USD current
2016,Austria,all,234474664.0,AUT,USD current
2016,Azerbaijan,all,1643255.5,AZE,USD current
2016,Belgium,all,302240618.0,BEL,USD current
2016,Bulgaria,all,2308266.8,BGR,USD current
2016,Canada,all,894131310.0,CAN,USD current
2016,Czechia,all,10172675.0,CZE,USD current
2016,Denmark,all,193513838.0,DNK,USD current
2016,EU Institutions (excl. EIB),all,5880199726.4,EUI,USD current
2016,Estonia,all,779784.0,EST,USD current
2016,Finland,all,103515790.0,FIN,USD current
2016,France,all,3384218560.0,FRA,USD current
2016,Germany,all,7378621200.0,DEU,USD current
2016,Greece,all,1149032.4000000001,GRC,USD current
2016,Hungary,all,7000767.0,HUN,USD current
2016,Iceland,all,10963256.5,ISL,USD current
2016,Ireland,all,99291317.0,IRL,USD current
2016,Israel,all,20118980.0,ISR,USD current
2016,Italy,all,222025076.0,ITA,USD current
2016,Japan,all,9777270080.0,JPN,USD current
2016,Kazakhstan,all,290009.75,KAZ,USD current
2016,Korea,all,360352714.0,KOR,USD current
2016,Kuwait,all,4490160.0,KWT,USD current
2016,Latvia,all,454260.7,LVA,USD current
2016,Lithuania,all,1391061.73,LTU,USD current
2016,Luxembourg,all,47824465.0,LUX,USD current
2016,Malta,all,2641.82,MLT,USD current
2016,Netherlands,all,752314254.0,NLD,USD current
2016,New Zealand,all,33726376.5,NZL,USD current
2016,Norway,all,661936776.0,NOR,USD current
2016,Poland,all,24310332.76,POL,USD current
2016,Portugal,all,6752727.24,PRT,USD current
2016,Romania,all,2361423.0100000002,ROU,USD current
2016,Russia,all,17247736.0,RUS,USD current
2016,Saudi Arabia,all,57633684.0,SAU,USD current
2016,Slovak Republic,all,385362.47,SVK,USD current
2016,Slovenia,all,3122135.18,SVN,USD current
2016,Spain,all,152805344.0,ESP,USD current
2016,Sweden,all,802435164.0,SWE,USD current
2016,Switzerland,all,463737030.0,CHE,USD current
2016,Thailand,all,26212376.0,THA,USD current
2016,Türkiye,all,50170776.0,TUR,USD current
2016,United Arab Emirates,all,30909670.0,ARE,USD current
2016,United Kingdom,all,2188959860.0,GBR,USD current
2016,United States,all,2972719880.0,USA,USD current
2017,Australia,all,486369690.0,AUS,USD current
2017,Austria,all,154617654.0,AUT,USD current
2017,Azerbaijan,all,4079037.0,AZE,USD current
2017,Belgium,all,396248614.0,BEL,USD current
2017,Bulgaria,all,449775.0,BGR,USD current
2017,Canada,all,555750824.0,CAN,USD current
2017,Czechia,all,8761608.5,CZE,USD current
2017,Denmark,all,282291050.0,DNK,USD current
2017,EU Institutions (excl. EIB),all,5532768370.7,EUI,USD current
2017,Estonia,all,394707.3,EST,USD current
2017,Finland,all,221014094.0,FIN,USD current
2017,France,all,5211286560.0,FRA,USD current
2017,Germany,all,7343885200.0,DEU,USD current
2017,Greece,all,4046436.88,GRC,USD current
2017,Hungary,all,2857649.2,HUN,USD current
2017,Iceland,all,12303458.1,ISL,USD current
2017,Ireland,all,108043217.0,IRL,USD current
2017,Israel,all,1491200.4,ISR,USD current
2017,Italy,all,620194768.0,ITA,USD current
2017,Japan,all,8070313450.0,JPN,USD current
2017,Kazakhstan,all,15545.7,KAZ,USD current
2017,Korea,all,390061844.0,KOR,USD current
2017,Kuwait,all,9426050.0,KWT,USD current
2017,Latvia,all,439359.88300000003,LVA,USD current
2017,Lithuania,all,379348.4525,LTU,USD current
2017,Luxembourg,all,33033211.0,LUX,USD current
2017,Malta,all,745086.75,MLT,USD current
2017,Netherlands,all,802313040.0,NLD,USD current
2017,New Zealand,all,58269036.5,NZL,USD current
2017,Norway,all,995464558.0,NOR,USD current
2017,Poland,all,17146129.01,POL,USD current
2017,Portugal,all,21810461.1,PRT,USD current
2017,Romania,all,78711.234,ROU,USD current
2017,Russia,all,110774610.0,RUS,USD current
2017,Saudi Arabia,all,54781310.0,SAU,USD current
2017,Slovak Republic,all,1502640.5,SVK,USD current
2017,Slovenia,all,2597303.86,SVN,USD current
2017,Spain,all,278370888.0,ESP,USD current
2017,Sweden,all,694855150.0,SWE,USD current
2017,Switzerland,all,617957210.0,CHE,USD current
2017,Thailand,all,23175860.0,THA,USD current
2017,Türkiye,all,26469730.0,TUR,USD current
2017,United Arab Emirates,all,86048770.0,ARE,USD current
2017,United Kingdom,all,2229768400.0,GBR,USD current
2017,United States,all,2191163720.0,USA,USD current
2018,Australia,all,466908514.0,AUS,USD current
2018,Austria,all,355445366.0,AUT,USD current
2018,Azerbaijan,all,7249097.5,AZE,USD current
2018,Belgium,all,360204334.0,BEL,USD current
2018,Bulgaria,all,695534.4,BGR,USD current
2018,Canada,all,837664926.0,CAN,USD current
2018,Croatia,all,269475.53,HRV,USD current
2018,Cyprus,all,102518.0,CYP,USD current
2018,Czechia,all,10892068.2,CZE,USD current
2018,Denmark,all,399897370.0,DNK,USD current
2018,EU Institutions (excl. EIB),all,5565185952.0,EUI,USD current
2018,Estonia,all,510651.1,EST,USD current
2018,Finland,all,175149720.0,FIN,USD current
2018,France,all,2763740220.0,FRA,USD current
2018,Germany,all,8840272350.0,DEU,USD current
2018,Greece,all,5888625.7607,GRC,USD current
2018,Hungary,all,2832307.0,HUN,USD current
2018,Iceland,all,14590760.7,ISL,USD current
2018,Ireland,all,90270012.0,IRL,USD current
2018,Israel,all,11676534.0,ISR,USD current
2018,Italy,all,438735926.0,ITA,USD current
2018,Japan,all,10671362000.0,JPN,USD current
2018,Kazakhstan,all,761754.94,KAZ,USD current
2018,Korea,all,348373760.0,KOR,USD current
2018,Latvia,all,491482.716,LVA,USD current
2018,Lithuania,all,841055.1230000001,LTU,USD current
2018,Luxembourg,all,35992920.5,LUX,USD current
2018,Malta,all,189934.64,MLT,USD current
2018,Netherlands,all,1079725350.0,NLD,USD current
2018,New Zealand,all,84305756.0,NZL,USD current
2018,Norway,all,1168247460.0,NOR,USD current
2018,Poland,all,76705437.82,POL,USD current
2018,Portugal,all,14262535.4,PRT,USD current
2018,Romania,all,2689631.9239999996,ROU,USD current
2018,Russia,all,101277550.0,RUS,USD current
2018,Slovak Republic,all,1995325.8,SVK,USD current
2018,Slovenia,all,9859152.5,SVN,USD current
2018,Spain,all,373404856.0,ESP,USD current
2018,Sweden,all,1322323570.0,SWE,USD current
2018,Switzerland,all,583217820.0,CHE,USD current
2018,Thailand,all,19727086.0,THA,USD current
2018,Türkiye,all,37029700.0,TUR,USD current
2018,United Arab Emirates,all,20253712.0,ARE,USD current
2018,United Kingdom,all,2114432020.0,GBR,USD current
2018,United States,all,1518862520.0,USA,USD current
2019,Australia,all,712381016.0,AUS,USD current
2019,Austria,all,435021798.0,AUT,USD current
2019,Azerbaijan,all,4042221.8,AZE,USD current
2019,Belgium,all,464960392.0,BEL,USD current
2019,Bulgaria,all,786632.6,BGR,USD current
2019,Canada,all,883300448.0,CAN,USD current
2019,Chinese Taipei,all,5805533.5,TWN,USD current
2019,Croatia,all,997550.6,HRV,USD current
2019,Cyprus,all,1121248.2,CYP,USD current
2019,Czechia,all,13342819.6,CZE,USD current
2019,Denmark,all,635095620.0,DNK,USD current
2019,EU Institutions (excl. EIB),all,5595419089.059999,EUI,USD current
2019,Estonia,all,571910.56,EST,USD current
2019,Finland,all,284171887.0,FIN,USD current
2019,France,all,6060038700.0,FRA,USD current
2019,Germany,all,8692651160.0,DEU,USD current
2019,Greece,all,3341198.0,GRC,USD current
2019,Hungary,all,6244661.47,HUN,USD current
2019,Iceland,all,16917600.7,ISL,USD current
2019,Ireland,all,129029640.0,IRL,USD current
2019,Israel,all,7991666.5,ISR,USD current
2019,Italy,all,503053180.0,ITA,USD current
2019,Japan,all,7442482752.0,JPN,USD current
2019,Kazakhstan,all,1036728.6,KAZ,USD current
2019,Korea,all,1194019958.0,KOR,USD current
2019,Latvia,all,609659.6913999999,LVA,USD current
2019,Lithuania,all,1378645.3620000002,LTU,USD current
2019,Luxembourg,all,33597509.0,LUX,USD current
2019,Malta,all,307575.4,MLT,USD current
2019,Netherlands,all,1515619260.0,NLD,USD current
2019,New Zealand,all,126332220.0,NZL,USD current
2019,Norway,all,771742666.0,NOR,USD current
2019,Poland,all,34594112.0,POL,USD current
2019,Portugal,all,21937845.6,PRT,USD current
2019,Romania,all,2301337.5,ROU,USD current
2019,Russia,all,106348530.0,RUS,USD current
2019,Saudi Arabia,all,12933107.0,SAU,USD current
2019,Slovak Republic,all,6792725.8,SVK,USD current
2019,Slovenia,all,6257229.22,SVN,USD current
2019,Spain,all,369715144.0,ESP,USD current
2019,Sweden,all,913631050.0,SWE,USD current
2019,Switzerland,all,602178180.0,CHE,USD current
2019,Thailand,all,18611218.0,THA,USD current
2019,Türkiye,all,42003096.0,TUR,USD current
2019,United Arab Emirates,all,77474672.5,ARE,USD current
2019,United Kingdom,all,2621597280.0,GBR,USD current
2019,United States,all,2081827000.0,USA,USD current
2020,Australia,all,831903530.0,AUS,USD current
2020,Austria,all,340221734.0,AUT,USD current
2020,Azerbaijan,all,1443545.5,AZE,USD current
2020,Belgium,all,459253116.0,BEL,USD current
2020,Bulgaria,all,2247239.5,BGR,USD current
2020,Canada,all,748377662.0,CAN,USD current
2020,Chinese Taipei,all,52256100.0,TWN,USD current
2020,Croatia,all,1285290.0,HRV,USD current
2020,Cyprus,all,933709.94,CYP,USD current
2020,Czechia,all,14677129.5,CZE,USD current
2020,Denmark,all,532560610.0,DNK,USD current
2020,EU Institutions (excl. EIB),all,4579815812.0,EUI,USD current
2020,Estonia,all,960585.1,EST,USD current
2020,Finland,all,259838476.0,FIN,USD current
2020,France,all,7904167800.0,FRA,USD current
2020,Germany,all,8971566500.0,DEU,USD current
2020,Greece,all,3560591.145,GRC,USD current
2020,Hungary,all,34369163.0,HUN,USD current
2020,Iceland,all,13641065.1,ISL,USD current
2020,Ireland,all,115284078.0,IRL,USD current
2020,Israel,all,5888813.5,ISR,USD current
2020,Italy,all,894737978.0,ITA,USD current
2020,Japan,all,16323749040.0,JPN,USD current
2020,Kazakhstan,all,782948.3613,KAZ,USD current
2020,Korea,all,323965122.0,KOR,USD current
2020,Kuwait,all,9043914.0,KWT,USD current
2020,Latvia,all,1075654.66392,LVA,USD current
2020,Lithuania,all,2220437.375,LTU,USD current
2020,Luxembourg,all,14888221.4,LUX,USD current
2020,Malta,all,55495.97,MLT,USD current
2020,Netherlands,all,1955497750.0,NLD,USD current
2020,New Zealand,all,154447853.0,NZL,USD current
2020,Norway,all,915206170.0,NOR,USD current
2020,Poland,all,16668350.5,POL,USD current
2020,Portugal,all,4798556.1004,PRT,USD current
2020,Romania,all,4838265.79,ROU,USD current
2020,Russia,all,25149564.0,RUS,USD current
2020,Saudi Arabia,all,23007840.0,SAU,USD current
2020,Slovak Republic,all,2360749.6,SVK,USD current
2020,Slovenia,all,2588431.24,SVN,USD current
2020,Spain,all,251870234.0,ESP,USD current
2020,Sweden,all,1352103354.0,SWE,USD current
2020,Switzerland,all,681601060.0,CHE,USD current
2020,Thailand,all,658857.8,THA,USD current
2020,Türkiye,all,5868023.0,TUR,USD current
2020,United Arab Emirates,all,1995203.1,ARE,USD current
2020,United Kingdom,all,3203645160.0,GBR,USD current
2020,United States,all,2329149320.0,USA,USD current
2021,Australia,all,1084226166.0,AUS,USD current
2021,Austria,all,361924186.0,AUT,USD current
2021,Belgium,all,445219524.0,BEL,USD current
2021,Bulgaria,all,541353.56,BGR,USD current
2021,Canada,all,904346932.0,CAN,USD current
2021,Croatia,all,270104.97,HRV,USD current
2021,Cyprus,all,804113.4,CYP,USD current
2021,Czechia,all,15887334.2,CZE,USD current
2021,Denmark,all,668504860.0,DNK,USD current
2021,EU Institutions (excl. EIB),all,5723814242.2,EUI,USD current
2021,Estonia,all,2790515.8,EST,USD current
2021,Finland,all,455251050.0,FIN,USD current
2021,France,all,8503958270.0,FRA,USD current
2021,Germany,all,10556995900.0,DEU,USD current
2021,Greece,all,8849371.0,GRC,USD current
2021,Hungary,all,22418193.0,HUN,USD current
2021,Iceland,all,21299038.0,ISL,USD current
2021,Ireland,all,136207902.0,IRL,USD current
2021,Israel,all,19690652.0,ISR,USD current
2021,Italy,all,900554830.0,ITA,USD current
2021,Japan,all,9747008680.0,JPN,USD current
2021,Kazakhstan,all,131711.52,KAZ,USD current
2021,Korea,all,1623424800.0,KOR,USD current
2021,Latvia,all,1031984.1442,LVA,USD current
2021,Liechtenstein,all,734353.3859999999,LIE,USD current
2021,Lithuania,all,2659217.98,LTU,USD current
2021,Luxembourg,all,39099430.0,LUX,USD current
2021,Malta,all,225217.94,MLT,USD current
2021,Monaco,all,7843292.3,MCO,USD current
2021,Netherlands,all,1266903900.0,NLD,USD current
2021,New Zealand,all,135909701.0,NZL,USD current
2021,Norway,all,1703488146.0,NOR,USD current
2021,Poland,all,12390230.62,POL,USD current
2021,Portugal,all,7667564.1,PRT,USD current
2021,Qatar,all,500000.0,QAT,USD current
2021,Romania,all,7835223.71804,ROU,USD current
2021,Saudi Arabia,all,36681948.0,SAU,USD current
2021,Slovak Republic,all,4152706.4499999997,SVK,USD current
2021,Slovenia,all,5533798.5600000005,SVN,USD current
2021,Spain,all,272349276.0,ESP,USD current
2021,Sweden,all,963191090.0,SWE,USD current
2021,Switzerland,all,966495930.0,CHE,USD current
2021,Thailand,all,638205.44,THA,USD current
2021,Türkiye,all,9374771.0,TUR,USD current
2021,United Arab Emirates,all,34228819.0,ARE,USD current
2021,United Kingdom,all,2261871770.0,GBR,USD current
2021,United States,all,2450758740.0,USA,USD current
2022,Australia,all,1192759450.0,AUS,USD current
2022,Austria,all,500153474.0,AUT,USD current
2022,Azerbaijan,all,1438103.0,AZE,USD current
2022,Belgium,all,422986808.0,BEL,USD current
2022,Bulgaria,all,1401210.0,BGR,USD current
2022,Canada,all,1947453750.0,CAN,USD current
2022,Croatia,all,328827.47,HRV,USD current
2022,Cyprus,all,893199.0,CYP,USD current
2022,Czechia,all,13159108.2,CZE,USD current
2022,Denmark,all,591995416.0,DNK,USD current
2022,EU Institutions (excl. EIB),all,7838769895.957,EUI,USD current
2022,Estonia,all,2421598.39,EST,USD current
2022,Finland,all,203127718.0,FIN,USD current
2022,France,all,9574580400.0,FRA,USD current
2022,Germany,all,13488980800.0,DEU,USD current
2022,Greece,all,280634.66,GRC,USD current
2022,Hungary,all,13538312.94,HUN,USD current
2022,Iceland,all,23398853.5,ISL,USD current
2022,Ireland,all,179937978.0,IRL,USD current
2022,Israel,all,9342014.0,ISR,USD current
2022,Italy,all,583962286.0,ITA,USD current
2022,Japan,all,12678123830.0,JPN,USD current
2022,Kazakhstan,all,90419.125,KAZ,USD current
2022,Korea,all,2316210460.0,KOR,USD current
2022,Latvia,all,4270558.733,LVA,USD current
2022,Liechtenstein,all,8228536.695,LIE,USD current
2022,Lithuania,all,6480146.3,LTU,USD current
2022,Luxembourg,all,67305798.0,LUX,USD current
2022,Malta,all,1299927.2,MLT,USD current
2022,Monaco,all,1430390.02,MCO,USD current
2022,Netherlands,all,2018632810.0,NLD,USD current
2022,New Zealand,all,118446477.0,NZL,USD current
2022,Norway,all,1790065470.0,NOR,USD current
2022,Poland,all,20017403.75,POL,USD current
2022,Portugal,all,14673264.26,PRT,USD current
2022,Qatar,all,13320925.0,QAT,USD current
2022,Romania,all,5923817.5,ROU,USD current
2022,Saudi Arabia,all,71339360.0,SAU,USD current
2022,Slovak Republic,all,5654417.19,SVK,USD current
2022,Slovenia,all,5793617.68,SVN,USD current
2022,Spain,all,413714858.0,ESP,USD current
2022,Sweden,all,1094516440.0,SWE,USD current
2022,Switzerland,all,1216172650.0,CHE,USD current
